VariableName,VarUnits,SampleMedium,DataType,ValueType,TimeSupport,TimeUnits,Speciation,SiteName,SiteCode,Latitude,Longitude,GeneralCategory,NoDataValue
"Discharge, cubic feet per second",ft3/s,Surface water,Mean,Derived Value,1,Day,Not Applicable,"RIO GRANDE AT ISLETA LAKES NR ISLETA, NM",NWISDV:08330875,34.94666667,-106.6802778,Unknown,-999999
UTCTimeStamp,LocalTimestamp,UTCOffset,Value,MethodDescription,QualityControlLevel,ValueAccuracy,CensorCode,OffsetValue,OffsetDescription,OffsetUnit,Qualifier,QualifierDescription,SourceDescription,SourceLink,Citation
2013-10-18 07:00:00,2013-10-18 00:00:00,-7,2220,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-10-19 07:00:00,2013-10-19 00:00:00,-7,2030,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-10-20 07:00:00,2013-10-20 00:00:00,-7,1980,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-10-21 07:00:00,2013-10-21 00:00:00,-7,1930,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-10-22 07:00:00,2013-10-22 00:00:00,-7,2350,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-10-23 07:00:00,2013-10-23 00:00:00,-7,1380,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-10-24 07:00:00,2013-10-24 00:00:00,-7,880,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-10-25 07:00:00,2013-10-25 00:00:00,-7,554,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-10-26 07:00:00,2013-10-26 00:00:00,-7,481,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-10-27 07:00:00,2013-10-27 00:00:00,-7,431,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-10-28 07:00:00,2013-10-28 00:00:00,-7,394,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-10-29 07:00:00,2013-10-29 00:00:00,-7,365,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-10-30 07:00:00,2013-10-30 00:00:00,-7,359,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-10-31 07:00:00,2013-10-31 00:00:00,-7,408,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-01 07:00:00,2013-11-01 00:00:00,-7,445,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-02 07:00:00,2013-11-02 00:00:00,-7,456,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-03 07:00:00,2013-11-03 00:00:00,-7,468,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-04 07:00:00,2013-11-04 00:00:00,-7,473,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-05 07:00:00,2013-11-05 00:00:00,-7,442,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-06 07:00:00,2013-11-06 00:00:00,-7,494,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-07 07:00:00,2013-11-07 00:00:00,-7,633,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-08 07:00:00,2013-11-08 00:00:00,-7,677,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-09 07:00:00,2013-11-09 00:00:00,-7,659,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-10 07:00:00,2013-11-10 00:00:00,-7,676,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-11 07:00:00,2013-11-11 00:00:00,-7,692,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-12 07:00:00,2013-11-12 00:00:00,-7,676,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-13 07:00:00,2013-11-13 00:00:00,-7,636,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-14 07:00:00,2013-11-14 00:00:00,-7,615,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-15 07:00:00,2013-11-15 00:00:00,-7,627,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-16 07:00:00,2013-11-16 00:00:00,-7,764,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-17 07:00:00,2013-11-17 00:00:00,-7,763,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-18 07:00:00,2013-11-18 00:00:00,-7,762,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-19 07:00:00,2013-11-19 00:00:00,-7,781,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-20 07:00:00,2013-11-20 00:00:00,-7,779,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-21 07:00:00,2013-11-21 00:00:00,-7,843,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-22 07:00:00,2013-11-22 00:00:00,-7,950,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-23 07:00:00,2013-11-23 00:00:00,-7,874,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-24 07:00:00,2013-11-24 00:00:00,-7,846,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-25 07:00:00,2013-11-25 00:00:00,-7,865,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-26 07:00:00,2013-11-26 00:00:00,-7,912,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-27 07:00:00,2013-11-27 00:00:00,-7,951,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-28 07:00:00,2013-11-28 00:00:00,-7,945,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-29 07:00:00,2013-11-29 00:00:00,-7,926,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-11-30 07:00:00,2013-11-30 00:00:00,-7,935,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-01 07:00:00,2013-12-01 00:00:00,-7,945,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-02 07:00:00,2013-12-02 00:00:00,-7,950,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-03 07:00:00,2013-12-03 00:00:00,-7,793,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-04 07:00:00,2013-12-04 00:00:00,-7,680,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-05 07:00:00,2013-12-05 00:00:00,-7,714,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-06 07:00:00,2013-12-06 00:00:00,-7,721,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-07 07:00:00,2013-12-07 00:00:00,-7,764,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-08 07:00:00,2013-12-08 00:00:00,-7,792,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-09 07:00:00,2013-12-09 00:00:00,-7,770,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-10 07:00:00,2013-12-10 00:00:00,-7,771,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-11 07:00:00,2013-12-11 00:00:00,-7,721,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-12 07:00:00,2013-12-12 00:00:00,-7,622,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-13 07:00:00,2013-12-13 00:00:00,-7,567,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-14 07:00:00,2013-12-14 00:00:00,-7,587,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-15 07:00:00,2013-12-15 00:00:00,-7,576,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-16 07:00:00,2013-12-16 00:00:00,-7,561,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-17 07:00:00,2013-12-17 00:00:00,-7,520,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-18 07:00:00,2013-12-18 00:00:00,-7,541,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-19 07:00:00,2013-12-19 00:00:00,-7,566,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-20 07:00:00,2013-12-20 00:00:00,-7,562,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-21 07:00:00,2013-12-21 00:00:00,-7,598,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-22 07:00:00,2013-12-22 00:00:00,-7,625,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-23 07:00:00,2013-12-23 00:00:00,-7,619,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-24 07:00:00,2013-12-24 00:00:00,-7,623,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-25 07:00:00,2013-12-25 00:00:00,-7,623,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-26 07:00:00,2013-12-26 00:00:00,-7,631,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-27 07:00:00,2013-12-27 00:00:00,-7,631,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-28 07:00:00,2013-12-28 00:00:00,-7,619,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-29 07:00:00,2013-12-29 00:00:00,-7,616,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-30 07:00:00,2013-12-30 00:00:00,-7,610,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2013-12-31 07:00:00,2013-12-31 00:00:00,-7,579,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-01 07:00:00,2014-01-01 00:00:00,-7,549,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-02 07:00:00,2014-01-02 00:00:00,-7,550,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-03 07:00:00,2014-01-03 00:00:00,-7,551,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-04 07:00:00,2014-01-04 00:00:00,-7,552,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-05 07:00:00,2014-01-05 00:00:00,-7,566,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-06 07:00:00,2014-01-06 00:00:00,-7,579,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-07 07:00:00,2014-01-07 00:00:00,-7,582,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-08 07:00:00,2014-01-08 00:00:00,-7,542,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-09 07:00:00,2014-01-09 00:00:00,-7,475,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-10 07:00:00,2014-01-10 00:00:00,-7,475,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-11 07:00:00,2014-01-11 00:00:00,-7,521,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-12 07:00:00,2014-01-12 00:00:00,-7,581,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-13 07:00:00,2014-01-13 00:00:00,-7,585,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-14 07:00:00,2014-01-14 00:00:00,-7,590,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-15 07:00:00,2014-01-15 00:00:00,-7,594,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-16 07:00:00,2014-01-16 00:00:00,-7,589,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-17 07:00:00,2014-01-17 00:00:00,-7,592,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-18 07:00:00,2014-01-18 00:00:00,-7,587,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-19 07:00:00,2014-01-19 00:00:00,-7,584,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-20 07:00:00,2014-01-20 00:00:00,-7,577,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-21 07:00:00,2014-01-21 00:00:00,-7,563,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-22 07:00:00,2014-01-22 00:00:00,-7,566,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-23 07:00:00,2014-01-23 00:00:00,-7,605,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-24 07:00:00,2014-01-24 00:00:00,-7,619,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-25 07:00:00,2014-01-25 00:00:00,-7,572,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-26 07:00:00,2014-01-26 00:00:00,-7,565,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-27 07:00:00,2014-01-27 00:00:00,-7,579,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-28 07:00:00,2014-01-28 00:00:00,-7,567,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-29 07:00:00,2014-01-29 00:00:00,-7,563,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-30 07:00:00,2014-01-30 00:00:00,-7,567,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-01-31 07:00:00,2014-01-31 00:00:00,-7,578,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-02-01 07:00:00,2014-02-01 00:00:00,-7,585,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-02-02 07:00:00,2014-02-02 00:00:00,-7,592,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-02-03 07:00:00,2014-02-03 00:00:00,-7,592,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-02-04 07:00:00,2014-02-04 00:00:00,-7,606,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-02-05 07:00:00,2014-02-05 00:00:00,-7,605,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-02-06 07:00:00,2014-02-06 00:00:00,-7,587,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-02-07 07:00:00,2014-02-07 00:00:00,-7,585,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-02-08 07:00:00,2014-02-08 00:00:00,-7,587,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-02-09 07:00:00,2014-02-09 00:00:00,-7,584,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-02-10 07:00:00,2014-02-10 00:00:00,-7,577,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-02-11 07:00:00,2014-02-11 00:00:00,-7,578,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-02-12 07:00:00,2014-02-12 00:00:00,-7,565,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-02-13 07:00:00,2014-02-13 00:00:00,-7,564,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-02-14 07:00:00,2014-02-14 00:00:00,-7,566,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-02-15 07:00:00,2014-02-15 00:00:00,-7,570,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-02-16 07:00:00,2014-02-16 00:00:00,-7,564,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-02-17 07:00:00,2014-02-17 00:00:00,-7,572,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-02-18 07:00:00,2014-02-18 00:00:00,-7,574,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-02-19 07:00:00,2014-02-19 00:00:00,-7,590,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-02-20 07:00:00,2014-02-20 00:00:00,-7,594,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-02-21 07:00:00,2014-02-21 00:00:00,-7,610,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-02-22 07:00:00,2014-02-22 00:00:00,-7,679,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-02-23 07:00:00,2014-02-23 00:00:00,-7,786,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-02-24 07:00:00,2014-02-24 00:00:00,-7,861,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-02-25 07:00:00,2014-02-25 00:00:00,-7,873,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-02-26 07:00:00,2014-02-26 00:00:00,-7,849,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-02-27 07:00:00,2014-02-27 00:00:00,-7,702,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-02-28 07:00:00,2014-02-28 00:00:00,-7,642,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-01 07:00:00,2014-03-01 00:00:00,-7,573,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-02 07:00:00,2014-03-02 00:00:00,-7,585,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-03 07:00:00,2014-03-03 00:00:00,-7,589,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-04 07:00:00,2014-03-04 00:00:00,-7,565,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-05 07:00:00,2014-03-05 00:00:00,-7,515,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-06 07:00:00,2014-03-06 00:00:00,-7,549,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-07 07:00:00,2014-03-07 00:00:00,-7,650,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-08 07:00:00,2014-03-08 00:00:00,-7,636,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-09 07:00:00,2014-03-09 00:00:00,-7,652,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2014-03-10 07:00:00,2014-03-10 00:00:00,-7,665,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
